,country,year,population
2603,Germany,1992,80282985.0
2604,Germany,1993,80926118.0
2605,Germany,1994,81495194.0
2606,Germany,1995,81929441.0
2607,Germany,1996,82200333.0
2608,Germany,1997,82326019.0
2609,Germany,1998,82350467.0
2610,Germany,1999,82341545.0
2611,Germany,2000,82349027.0
2612,Germany,2001,82384256.0
2613,Germany,2002,82432026.0
2614,Germany,2003,82484111.0
2615,Germany,2004,82524343.0
2616,Germany,2005,82540739.0
2617,Germany,2006,82536138.0
2618,Germany,2007,82516297.0
2619,Germany,2008,82475271.0
2620,Germany,2009,82405365.0
2621,Germany,2010,82302465.0
2622,Germany,2011,82162512.0
2623,Germany,2012,81990837.0
2624,Germany,2013,81804228.0
2628,Ghana,1980,10922708.0
2629,Ghana,1981,11246007.0
2630,Ghana,1982,11624726.0
2631,Ghana,1983,12039663.0
2632,Ghana,1984,12462279.0
2633,Ghana,1985,12871965.0
2634,Ghana,1986,13261929.0
2635,Ghana,1987,13638708.0
2636,Ghana,1988,14010951.0
2637,Ghana,1989,14392619.0
2638,Ghana,1990,14793415.0
2639,Ghana,1991,15216133.0
2640,Ghana,1992,15655847.0
2641,Ghana,1993,16105502.0
2642,Ghana,1994,16554855.0
2643,Ghana,1995,16996901.0
2644,Ghana,1996,17429209.0
2645,Ghana,1997,17855250.0
2646,Ghana,1998,18281113.0
2647,Ghana,1999,18715676.0
2648,Ghana,2000,19165490.0
2649,Ghana,2001,19632265.0
2650,Ghana,2002,20114361.0
2651,Ghana,2003,20610897.0
2652,Ghana,2004,21119911.0
2653,Ghana,2005,21639806.0
2654,Ghana,2006,22170556.0
2655,Ghana,2007,22712403.0
2656,Ghana,2008,23264176.0
2657,Ghana,2009,23824402.0
2658,Ghana,2010,24391823.0
2659,Ghana,2011,24965816.0
2660,Ghana,2012,25545939.0
2661,Ghana,2013,26131336.0
2662,Gibraltar,1980,26565.0
2663,Gibraltar,1981,26648.0
2664,Gibraltar,1982,26667.0
2665,Gibraltar,1983,26647.0
2666,Gibraltar,1984,26619.0
2667,Gibraltar,1985,26608.0
2668,Gibraltar,1986,26620.0
2669,Gibraltar,1987,26650.0
2670,Gibraltar,1988,26697.0
2671,Gibraltar,1989,26757.0
2672,Gibraltar,1990,26830.0
2673,Gibraltar,1991,26921.0
2674,Gibraltar,1992,27032.0
2675,Gibraltar,1993,27145.0
2676,Gibraltar,1994,27233.0
2677,Gibraltar,1995,27283.0
2678,Gibraltar,1996,27279.0
2679,Gibraltar,1997,27231.0
2680,Gibraltar,1998,27188.0
2681,Gibraltar,1999,27214.0
2682,Gibraltar,2000,27348.0
2683,Gibraltar,2001,27615.0
2684,Gibraltar,2002,27989.0
2685,Gibraltar,2003,28410.0
2686,Gibraltar,2004,28793.0
2687,Gibraltar,2005,29075.0
2688,Gibraltar,2006,29237.0
2689,Gibraltar,2007,29296.0
2690,Gibraltar,2008,29287.0
2691,Gibraltar,2009,29257.0
2692,Gibraltar,2010,29244.0
2693,Gibraltar,2011,29254.0
2694,Gibraltar,2012,29278.0
2695,Gibraltar,2013,29309.0
2696,Greece,1980,9642504.0
2697,Greece,1981,9728220.0
2698,Greece,1982,9795461.0
2699,Greece,1983,9848045.0
2700,Greece,1984,9892518.0
2701,Greece,1985,9934292.0
2702,Greece,1986,9972624.0
2703,Greece,1987,10007304.0
2704,Greece,1988,10045020.0
2705,Greece,1989,10094241.0
2706,Greece,1990,10160501.0
2707,Greece,1991,10247132.0
2708,Greece,1992,10351229.0
2709,Greece,1993,10464295.0
2710,Greece,1994,10574134.0
2711,Greece,1995,10671809.0
2712,Greece,1996,10754641.0
2713,Greece,1997,10824894.0
2714,Greece,1998,10884604.0
2715,Greece,1999,10937612.0
2716,Greece,2000,10986883.0
2717,Greece,2001,11032395.0
2718,Greece,2002,11073334.0
2719,Greece,2003,11111072.0
2720,Greece,2004,11147261.0
2721,Greece,2005,11183114.0
2722,Greece,2006,11219300.0
2723,Greece,2007,11255717.0
2724,Greece,2008,11291807.0
2725,Greece,2009,11326596.0
2726,Greece,2010,11359346.0
2727,Greece,2011,11390031.0
2728,Greece,2012,11418878.0
2729,Greece,2013,11445691.0
2733,Greenland,1980,50208.0
2734,Greenland,1981,50619.0
2735,Greenland,1982,51180.0
2736,Greenland,1983,51842.0
2737,Greenland,1984,52527.0
2738,Greenland,1985,53173.0
2739,Greenland,1986,53777.0
2740,Greenland,1987,54348.0
2741,Greenland,1988,54854.0
2742,Greenland,1989,55263.0
2743,Greenland,1990,55552.0
2744,Greenland,1991,55705.0
2745,Greenland,1992,55735.0
2746,Greenland,1993,55688.0
2747,Greenland,1994,55631.0
2748,Greenland,1995,55617.0
2749,Greenland,1996,55657.0
2750,Greenland,1997,55742.0
2751,Greenland,1998,55867.0
2752,Greenland,1999,56022.0
2753,Greenland,2000,56196.0
2754,Greenland,2001,56395.0
2755,Greenland,2002,56618.0
2756,Greenland,2003,56844.0
2757,Greenland,2004,57041.0
2758,Greenland,2005,57190.0
2759,Greenland,2006,57280.0
2760,Greenland,2007,57316.0
2761,Greenland,2008,57317.0
2762,Greenland,2009,57304.0
2763,Greenland,2010,57296.0
2764,Greenland,2011,57296.0
2765,Greenland,2012,57300.0
2766,Greenland,2013,57300.0
2769,Grenada,1980,88936.0
2770,Grenada,1981,90504.0
2771,Grenada,1982,93015.0
2772,Grenada,1983,95903.0
2773,Grenada,1984,98359.0
2774,Grenada,1985,99824.0
2775,Grenada,1986,100062.0
2776,Grenada,1987,99296.0
2777,Grenada,1988,97978.0
2778,Grenada,1989,96785.0
2779,Grenada,1990,96200.0
2780,Grenada,1991,96368.0
2781,Grenada,1992,97113.0
2782,Grenada,1993,98212.0
2783,Grenada,1994,99313.0
2784,Grenada,1995,100163.0
2785,Grenada,1996,100707.0
2786,Grenada,1997,101039.0
2787,Grenada,1998,101219.0
2788,Grenada,1999,101354.0
2789,Grenada,2000,101522.0
2790,Grenada,2001,101731.0
2791,Grenada,2002,101954.0
2792,Grenada,2003,102195.0
2793,Grenada,2004,102455.0
2794,Grenada,2005,102734.0
2795,Grenada,2006,103037.0
2796,Grenada,2007,103368.0
2797,Grenada,2008,103723.0
2798,Grenada,2009,104097.0
2799,Grenada,2010,104487.0
2800,Grenada,2011,104890.0
2801,Grenada,2012,105303.0
2802,Grenada,2013,105719.0
2803,Guadeloupe,1980,326951.0
2804,Guadeloupe,1981,330293.0
2805,Guadeloupe,1982,335282.0
2806,Guadeloupe,1983,341489.0
2807,Guadeloupe,1984,348247.0
2808,Guadeloupe,1985,355037.0
2809,Guadeloupe,1986,361790.0
2810,Guadeloupe,1987,368563.0
2811,Guadeloupe,1988,375102.0
2812,Guadeloupe,1989,381130.0
2813,Guadeloupe,1990,386465.0
2814,Guadeloupe,1991,390937.0
2815,Guadeloupe,1992,394606.0
2816,Guadeloupe,1993,397815.0
2817,Guadeloupe,1994,401061.0
2818,Guadeloupe,1995,404700.0
2819,Guadeloupe,1996,408845.0
2820,Guadeloupe,1997,413372.0
2821,Guadeloupe,1998,418110.0
2822,Guadeloupe,1999,422791.0
2823,Guadeloupe,2000,427214.0
2824,Guadeloupe,2001,431337.0
2825,Guadeloupe,2002,435222.0
2826,Guadeloupe,2003,438895.0
2827,Guadeloupe,2004,442413.0
2828,Guadeloupe,2005,445814.0
2829,Guadeloupe,2006,449103.0
2830,Guadeloupe,2007,452253.0
2831,Guadeloupe,2008,455247.0
2832,Guadeloupe,2009,458057.0
2833,Guadeloupe,2010,460666.0
2834,Guadeloupe,2011,463069.0
2835,Guadeloupe,2012,465282.0
2836,Guadeloupe,2013,467335.0
2837,Guam,1980,106572.0
2838,Guam,1981,109001.0
2839,Guam,1982,111489.0
2840,Guam,1983,114050.0
2841,Guam,1984,116705.0
2842,Guam,1985,119464.0
2843,Guam,1986,122333.0
2844,Guam,1987,125288.0
2845,Guam,1988,128260.0
2846,Guam,1989,131157.0
2847,Guam,1990,133914.0
2848,Guam,1991,136518.0
2849,Guam,1992,138981.0
2850,Guam,1993,141304.0
2851,Guam,1994,143492.0
2852,Guam,1995,145559.0
2853,Guam,1996,147481.0
2854,Guam,1997,149279.0
2855,Guam,1998,151065.0
2856,Guam,1999,152987.0
2857,Guam,2000,155147.0
2858,Guam,2001,157596.0
2859,Guam,2002,160292.0
2860,Guam,2003,163121.0
2861,Guam,2004,165918.0
2862,Guam,2005,168565.0
2863,Guam,2006,171024.0
2864,Guam,2007,173334.0
2865,Guam,2008,175538.0
2866,Guam,2009,177707.0
2867,Guam,2010,179896.0
2868,Guam,2011,182111.0
2869,Guam,2012,184334.0
2870,Guam,2013,186562.0
2871,Guatemala,1980,7036484.0
2872,Guatemala,1981,7211938.0
2873,Guatemala,1982,7393131.0
2874,Guatemala,1983,7578625.0
2875,Guatemala,1984,7766291.0
2876,Guatemala,1985,7954682.0
2877,Guatemala,1986,8143365.0
2878,Guatemala,1987,8333124.0
2879,Guatemala,1988,8525211.0
2880,Guatemala,1989,8721429.0
2881,Guatemala,1990,8923131.0
2882,Guatemala,1991,9131088.0
2883,Guatemala,1992,9345130.0
2884,Guatemala,1993,9564571.0
2885,Guatemala,1994,9788284.0
2886,Guatemala,1995,10015675.0
2887,Guatemala,1996,10246429.0
2888,Guatemala,1997,10481515.0
2889,Guatemala,1998,10723154.0
2890,Guatemala,1999,10974314.0
2891,Guatemala,2000,11237101.0
2892,Guatemala,2001,11512637.0
2893,Guatemala,2002,11800351.0
2894,Guatemala,2003,12098576.0
2895,Guatemala,2004,12404764.0
2896,Guatemala,2005,12717154.0
2897,Guatemala,2006,13034904.0
2898,Guatemala,2007,13358842.0
2899,Guatemala,2008,13690846.0
2900,Guatemala,2009,14033623.0
2901,Guatemala,2010,14388929.0
2902,Guatemala,2011,14757316.0
2903,Guatemala,2012,15137569.0
2904,Guatemala,2013,15527502.0
2908,Guernsey,1980,53360.0
2909,Guernsey,1981,53415.0
2910,Guernsey,1982,53846.0
2911,Guernsey,1983,54280.0
2912,Guernsey,1984,54718.0
2913,Guernsey,1985,55159.0
2914,Guernsey,1986,58440.0
2915,Guernsey,1987,59441.0
2916,Guernsey,1988,60484.0
2917,Guernsey,1989,61544.0
2918,Guernsey,1990,62623.0
2919,Guernsey,1991,61289.0
2920,Guernsey,1992,61675.0
2921,Guernsey,1993,62037.0
2922,Guernsey,1994,62367.0
2923,Guernsey,1995,62668.0
2924,Guernsey,1996,62951.0
2925,Guernsey,1997,63243.0
2926,Guernsey,1998,63527.0
2927,Guernsey,1999,63806.0
2928,Guernsey,2000,64080.0
2929,Guernsey,2001,64342.0
2930,Guernsey,2002,64587.0
2931,Guernsey,2003,64818.0
2932,Guernsey,2004,65031.0
2933,Guernsey,2005,65228.0
2934,Guernsey,2006,65409.0
2935,Guernsey,2007,65573.0
2936,Guernsey,2008,65726.0
2943,Guinea,1980,4406831.0
2944,Guinea,1981,4477191.0
2945,Guinea,1982,4569938.0
2946,Guinea,1983,4679999.0
2947,Guinea,1984,4799450.0
2948,Guinea,1985,4923603.0
2949,Guinea,1986,5045781.0
2950,Guinea,1987,5170120.0
2951,Guinea,1988,5315182.0
2952,Guinea,1989,5506436.0
2953,Guinea,1990,5759374.0
2954,Guinea,1991,6083795.0
2955,Guinea,1992,6466435.0
2956,Guinea,1993,6871525.0
2957,Guinea,1994,7249558.0
2958,Guinea,1995,7565235.0
2959,Guinea,1996,7805735.0
2960,Guinea,1997,7982155.0
2961,Guinea,1998,8112650.0
2962,Guinea,1999,8226138.0
2963,Guinea,2000,8344486.0
2964,Guinea,2001,8472339.0
2965,Guinea,2002,8604936.0
2966,Guinea,2003,8743954.0
2967,Guinea,2004,8889321.0
2968,Guinea,2005,9041448.0
2969,Guinea,2006,9201941.0
2970,Guinea,2007,9373619.0
2971,Guinea,2008,9559110.0
2972,Guinea,2009,9761217.0
2973,Guinea,2010,9981590.0
2974,Guinea,2011,10221808.0
2975,Guinea,2012,10480710.0
2976,Guinea,2013,10753680.0
2977,Guinea-Bissau,1980,834611.0
2978,Guinea-Bissau,1981,856143.0
2979,Guinea-Bissau,1982,874270.0
2980,Guinea-Bissau,1983,890152.0
2981,Guinea-Bissau,1984,905580.0
2982,Guinea-Bissau,1985,921889.0
2983,Guinea-Bissau,1986,939371.0
2984,Guinea-Bissau,1987,957688.0
2985,Guinea-Bissau,1988,976802.0
2986,Guinea-Bissau,1989,996520.0
2987,Guinea-Bissau,1990,1016695.0
2988,Guinea-Bissau,1991,1037431.0
2989,Guinea-Bissau,1992,1058839.0
2990,Guinea-Bissau,1993,1080767.0
2991,Guinea-Bissau,1994,1103003.0
2992,Guinea-Bissau,1995,1125392.0
2993,Guinea-Bissau,1996,1147908.0
2994,Guinea-Bissau,1997,1170619.0
2995,Guinea-Bissau,1998,1193585.0
2996,Guinea-Bissau,1999,1216902.0
2997,Guinea-Bissau,2000,1240655.0
2998,Guinea-Bissau,2001,1264855.0
2999,Guinea-Bissau,2002,1289526.0
3000,Guinea-Bissau,2003,1314795.0
3001,Guinea-Bissau,2004,1340814.0
3002,Guinea-Bissau,2005,1367695.0
3003,Guinea-Bissau,2006,1395492.0
3004,Guinea-Bissau,2007,1424191.0
3005,Guinea-Bissau,2008,1453757.0
3006,Guinea-Bissau,2009,1484120.0
3007,Guinea-Bissau,2010,1515224.0
3008,Guinea-Bissau,2011,1547061.0
3009,Guinea-Bissau,2012,1579632.0
3010,Guinea-Bissau,2013,1612913.0
3011,Guyana,1980,776856.0
3012,Guyana,1981,775589.0
3013,Guyana,1982,771521.0
3014,Guyana,1983,765434.0
3015,Guyana,1984,758499.0
3016,Guyana,1985,751636.0
3017,Guyana,1986,745015.0
3018,Guyana,1987,738589.0
3019,Guyana,1988,732806.0
3020,Guyana,1989,728147.0
3021,Guyana,1990,724931.0
3022,Guyana,1991,723448.0
3023,Guyana,1992,723615.0
3024,Guyana,1993,724909.0
3025,Guyana,1994,726552.0
3026,Guyana,1995,727979.0
3027,Guyana,1996,728990.0
3028,Guyana,1997,729743.0
3029,Guyana,1998,730458.0
3030,Guyana,1999,731496.0
3031,Guyana,2000,733101.0
3032,Guyana,2001,735327.0
3033,Guyana,2002,738011.0
3034,Guyana,2003,740925.0
3035,Guyana,2004,743743.0
3036,Guyana,2005,746235.0
3037,Guyana,2006,748321.0
3038,Guyana,2007,750068.0
3039,Guyana,2008,751578.0
3040,Guyana,2009,753013.0
3041,Guyana,2010,754493.0
3042,Guyana,2011,756040.0
3043,Guyana,2012,757623.0
3044,Guyana,2013,759262.0
3045,Haiti,1980,5687812.0
3046,Haiti,1981,5819084.0
3047,Haiti,1982,5957920.0
3048,Haiti,1983,6102119.0
3049,Haiti,1984,6248634.0
3050,Haiti,1985,6395193.0
3051,Haiti,1986,6540928.0
3052,Haiti,1987,6686182.0
3053,Haiti,1988,6831374.0
3054,Haiti,1989,6977397.0
3055,Haiti,1990,7124877.0
3056,Haiti,1991,7273530.0
3057,Haiti,1992,7422881.0
3058,Haiti,1993,7573160.0
3059,Haiti,1994,7724690.0
3060,Haiti,1995,7877569.0
3061,Haiti,1996,8031903.0
3062,Haiti,1997,8187204.0
3063,Haiti,1998,8342233.0
3064,Haiti,1999,8495358.0
3065,Haiti,2000,8645371.0
3066,Haiti,2001,8791931.0
3067,Haiti,2002,8935252.0
3068,Haiti,2003,9075399.0
3069,Haiti,2004,9212634.0
3070,Haiti,2005,9347262.0
3071,Haiti,2006,9479136.0
3072,Haiti,2007,9608453.0
3073,Haiti,2008,9736332.0
3074,Haiti,2009,9864241.0
3075,Haiti,2010,9993247.0
3076,Haiti,2011,10123787.0
3077,Haiti,2012,10255644.0
3078,Haiti,2013,10388424.0
3079,Honduras,1980,3627640.0
3080,Honduras,1981,3741932.0
3081,Honduras,1982,3858691.0
3082,Honduras,1983,3978080.0
3083,Honduras,1984,4100422.0
3084,Honduras,1985,4225870.0
3085,Honduras,1986,4354245.0
3086,Honduras,1987,4485151.0
3087,Honduras,1988,4618245.0
3088,Honduras,1989,4753109.0
3089,Honduras,1990,4889311.0
3090,Honduras,1991,5026843.0
3091,Honduras,1992,5165380.0
3092,Honduras,1993,5303798.0
3093,Honduras,1994,5440691.0
3094,Honduras,1995,5575099.0
3095,Honduras,1996,5706605.0
3096,Honduras,1997,5835607.0
3097,Honduras,1998,5963008.0
3098,Honduras,1999,6090164.0
3099,Honduras,2000,6218151.0
3100,Honduras,2001,6347272.0
3101,Honduras,2002,6477525.0
3102,Honduras,2003,6609337.0
3103,Honduras,2004,6743128.0
3104,Honduras,2005,6879243.0
3105,Honduras,2006,7017769.0
3106,Honduras,2007,7158819.0
3107,Honduras,2008,7302742.0
3108,Honduras,2009,7449923.0
3109,Honduras,2010,7600524.0
3110,Honduras,2011,7754687.0
3111,Honduras,2012,7912032.0
3112,Honduras,2013,8071522.0
3116,Hong Kong,1980,5053554.0
3117,Hong Kong,1981,5151920.0
3118,Hong Kong,1982,5228670.0
3119,Hong Kong,1983,5291060.0
3120,Hong Kong,1984,5350313.0
3121,Hong Kong,1985,5414630.0
3122,Hong Kong,1986,5486801.0
3123,Hong Kong,1987,5564427.0
3124,Hong Kong,1988,5644480.0
3125,Hong Kong,1989,5721987.0
3126,Hong Kong,1990,5793857.0
3127,Hong Kong,1991,5857068.0
3128,Hong Kong,1992,5914114.0
3129,Hong Kong,1993,5973754.0
3130,Hong Kong,1994,6048024.0
3131,Hong Kong,1995,6144316.0
3132,Hong Kong,1996,6268283.0
3133,Hong Kong,1997,6414109.0
3134,Hong Kong,1998,6563860.0
3135,Hong Kong,1999,6692636.0
3136,Hong Kong,2000,6783317.0
3137,Hong Kong,2001,6828869.0
3138,Hong Kong,2002,6836766.0
3139,Hong Kong,2003,6822233.0
3140,Hong Kong,2004,6807752.0
3141,Hong Kong,2005,6809859.0
3142,Hong Kong,2006,6832989.0
3143,Hong Kong,2007,6872780.0
3144,Hong Kong,2008,6926368.0
3145,Hong Kong,2009,6987976.0
3146,Hong Kong,2010,7053189.0
3147,Hong Kong,2011,7122187.0
3148,Hong Kong,2012,7196450.0
3149,Hong Kong,2013,7274125.0
3151,Hungary,1980,10698534.0
3152,Hungary,1981,10690574.0
3153,Hungary,1982,10665068.0
3154,Hungary,1983,10627145.0
3155,Hungary,1984,10584347.0
3156,Hungary,1985,10542504.0
3157,Hungary,1986,10502732.0
3158,Hungary,1987,10464389.0
3159,Hungary,1988,10429422.0
3160,Hungary,1989,10399695.0
3161,Hungary,1990,10376320.0
3162,Hungary,1991,10360831.0
3163,Hungary,1992,10352695.0
3164,Hungary,1993,10348284.0
3165,Hungary,1994,10342427.0
3166,Hungary,1995,10331403.0
3167,Hungary,1996,10313993.0
3168,Hungary,1997,10291342.0
3169,Hungary,1998,10264982.0
3170,Hungary,1999,10237422.0
3171,Hungary,2000,10210545.0
3172,Hungary,2001,10184663.0
3173,Hungary,2002,10159273.0
3174,Hungary,2003,10134513.0
3175,Hungary,2004,10110393.0
3176,Hungary,2005,10086936.0
3177,Hungary,2006,10064274.0
3178,Hungary,2007,10042572.0
3179,Hungary,2008,10021886.0
3180,Hungary,2009,10002247.0
3181,Hungary,2010,9983645.0
3182,Hungary,2011,9966116.0
3183,Hungary,2012,9949589.0
3184,Hungary,2013,9933795.0
3188,Iceland,1980,228160.0
3189,Iceland,1981,230543.0
3190,Iceland,1982,233131.0
3191,Iceland,1983,235861.0
3192,Iceland,1984,238641.0
3193,Iceland,1985,241398.0
3194,Iceland,1986,244124.0
3195,Iceland,1987,246837.0
3196,Iceland,1988,249526.0
3197,Iceland,1989,252179.0
3198,Iceland,1990,254793.0
3199,Iceland,1991,257359.0
3200,Iceland,1992,259881.0
3201,Iceland,1993,262386.0
3202,Iceland,1994,264909.0
3203,Iceland,1995,267478.0
3204,Iceland,1996,270119.0
3205,Iceland,1997,272836.0
3206,Iceland,1998,275608.0
3207,Iceland,1999,278403.0
3208,Iceland,2000,281210.0
3209,Iceland,2001,283992.0
3210,Iceland,2002,286783.0
3211,Iceland,2003,289724.0
3212,Iceland,2004,293004.0
3213,Iceland,2005,296743.0
3214,Iceland,2006,301010.0
3215,Iceland,2007,305721.0
3216,Iceland,2008,310666.0
3217,Iceland,2009,315543.0
3218,Iceland,2010,320136.0
3219,Iceland,2011,324366.0
3220,Iceland,2012,328290.0
3221,Iceland,2013,331996.0
3225,India,1980,700058589.0
3226,India,1981,716493309.0
3227,India,1982,733151769.0
3228,India,1983,750033539.0
3229,India,1984,767146806.0
3230,India,1985,784490842.0
3231,India,1986,802051806.0
3232,India,1987,819800055.0
3233,India,1988,837699675.0
3234,India,1989,855707358.0
3235,India,1990,873785449.0
3236,India,1991,891910180.0
3237,India,1992,910064576.0
3238,India,1993,928226051.0
3239,India,1994,946373316.0
3240,India,1995,964486155.0
3241,India,1996,982553253.0
3242,India,1997,1000558144.0
3243,India,1998,1018471141.0
3244,India,1999,1036258683.0
3245,India,2000,1053898107.0
3246,India,2001,1071374264.0
3247,India,2002,1088694080.0
3248,India,2003,1105885689.0
3249,India,2004,1122991192.0
3250,India,2005,1140042863.0
3251,India,2006,1157038539.0
3252,India,2007,1173971629.0
3253,India,2008,1190863679.0
3254,India,2009,1207740408.0
3255,India,2010,1224614327.0
3256,India,2011,1241491960.0
3257,India,2012,1258350971.0
3258,India,2013,1275137828.0
3259,Indonesia,1980,150820044.0
3260,Indonesia,1981,154275429.0
3261,Indonesia,1982,157758440.0
3262,Indonesia,1983,161245684.0
3263,Indonesia,1984,164706919.0
3264,Indonesia,1985,168119209.0
3265,Indonesia,1986,171472345.0
3266,Indonesia,1987,174767379.0
3267,Indonesia,1988,178006800.0
3268,Indonesia,1989,181197879.0
3269,Indonesia,1990,184345939.0
3270,Indonesia,1991,187451800.0
3271,Indonesia,1992,190512441.0
3272,Indonesia,1993,193525648.0
3273,Indonesia,1994,196488446.0
3274,Indonesia,1995,199400339.0
3275,Indonesia,1996,202257039.0
3276,Indonesia,1997,205063468.0
3277,Indonesia,1998,207839287.0
3278,Indonesia,1999,210610776.0
3279,Indonesia,2000,213395411.0
3280,Indonesia,2001,216203499.0
3281,Indonesia,2002,219026365.0
3282,Indonesia,2003,221839235.0
3283,Indonesia,2004,224606531.0
3284,Indonesia,2005,227303175.0
3285,Indonesia,2006,229918547.0
3286,Indonesia,2007,232461746.0
3287,Indonesia,2008,234951154.0
3288,Indonesia,2009,237414495.0
3289,Indonesia,2010,239870937.0
3290,Indonesia,2011,242325638.0
3291,Indonesia,2012,244769110.0
3292,Indonesia,2013,247188189.0
3296,Iran,1980,38576541.0
3297,Iran,1981,40012129.0
3298,Iran,1982,41533339.0
3299,Iran,1983,43130529.0
3300,Iran,1984,44790735.0
3301,Iran,1985,46497235.0
3302,Iran,1986,48257311.0
3303,Iran,1987,50052662.0
3304,Iran,1988,51810746.0
3305,Iran,1989,53437770.0
3306,Iran,1990,54870583.0
3307,Iran,1991,56071545.0
3308,Iran,1992,57067645.0
3309,Iran,1993,57940444.0
3310,Iran,1994,58808655.0
3311,Iran,1995,59757114.0
3312,Iran,1996,60815686.0
3313,Iran,1997,61955730.0
3314,Iran,1998,63133032.0
3315,Iran,1999,64278307.0
3316,Iran,2000,65342319.0
3317,Iran,2001,66313553.0
3318,Iran,2002,67212850.0
3319,Iran,2003,68061695.0
3320,Iran,2004,68893323.0
3321,Iran,2005,69732007.0
3322,Iran,2006,70582086.0
3323,Iran,2007,71435498.0
3324,Iran,2008,72289291.0
3325,Iran,2009,73137148.0
3326,Iran,2010,73973630.0
3327,Iran,2011,74798599.0
3328,Iran,2012,75611798.0
3329,Iran,2013,76407013.0
3333,Iraq,1980,13743534.0
3334,Iraq,1981,14106693.0
3335,Iraq,1982,14457565.0
3336,Iraq,1983,14799456.0
3337,Iraq,1984,15137560.0
3338,Iraq,1985,15477228.0
3339,Iraq,1986,15818309.0
3340,Iraq,1987,16164205.0
3341,Iraq,1988,16528250.0
3342,Iraq,1989,16927393.0
3343,Iraq,1990,17373767.0
3344,Iraq,1991,17871623.0
3345,Iraq,1992,18417924.0
3346,Iraq,1993,19008018.0
3347,Iraq,1994,19633844.0
3348,Iraq,1995,20288226.0
3349,Iraq,1996,20972915.0
3350,Iraq,1997,21686777.0
3351,Iraq,1998,22416190.0
3352,Iraq,1999,23143629.0
3353,Iraq,2000,23857458.0
3354,Iraq,2001,24552000.0
3355,Iraq,2002,25233067.0
3356,Iraq,2003,25914982.0
3357,Iraq,2004,26618523.0
3358,Iraq,2005,27359461.0
3359,Iraq,2006,28140999.0
3360,Iraq,2007,28960581.0
3361,Iraq,2008,29821136.0
3362,Iraq,2009,30724614.0
3363,Iraq,2010,31671591.0
3364,Iraq,2011,32664942.0
3365,Iraq,2012,33703068.0
3366,Iraq,2013,34776205.0
3367,Ireland,1980,3417798.0
3368,Ireland,1981,3452589.0
3369,Ireland,1982,3482073.0
3370,Ireland,1983,3505714.0
3371,Ireland,1984,3523059.0
3372,Ireland,1985,3534103.0
3373,Ireland,1986,3538519.0
3374,Ireland,1987,3537244.0
3375,Ireland,1988,3533181.0
3376,Ireland,1989,3530188.0
